width,height
0.75527715006835,0.07714001774997992
0.3524793690633429,0.035935894584778465
0.38530559022935407,0.21735891736473312
0.025585841642168806,0.014608552330937954
0.7549401466404257,0.1980217635196668
0.12338624262620738,0.014985101555664767
0.37663490840780206,0.09050652925848364
0.5695294376440929,0.013715227111199742
0.1546417631850101,0.18139333636926522
0.7452495773475057,0.03432046844468422
0.2859540271471849,0.01304657911783127
0.6581701074673619,0.6053139515693183
